StudentID,Age,Gender,ParentalEducation,StudyTimeWeekly,StudyTimeWeeklyCategory,Absences,AbsencesCategory,Tutoring,ParentalSupport,ExtracurricularCategory,Extracurricular,Sports,Music,Volunteering,Year Level,GPA,Previous Grades,GradeCategory,GradeCategories,GradeClass,Subject,RoundedClass
2219,15,0,3,15.76319576,2,6,1,1,1,1,0,0,0,0,3,2.788371499,3.131235885,0,0,1,1,3
2220,17,0,2,14.08208722,1,1,0,1,4,0,0,1,0,0,1,3.251891693,3.770283973,0,0,0,2,2
2221,15,0,1,11.79458072,1,29,2,0,3,1,0,1,0,0,2,0.7856345739,0.7995911977,4,4,4,3,3
2222,16,0,4,8.998255622,2,12,2,0,4,1,1,1,0,0,3,2.879804361,2.964668231,0,1,2,2,3
2223,15,1,2,17.1674676,2,29,2,0,1,1,0,1,0,0,3,0.570906028,0.7027603189,4,4,4,2,3
2224,17,0,0,19.13671335,1,22,2,0,1,1,1,0,1,0,1,1.342251968,1.193617771,3,3,4,1,2
2225,15,0,2,9.980723458,2,28,2,0,2,1,0,1,0,0,3,0.2857087508,0.2999519062,4,4,4,3,3
2226,16,1,1,18.63070098,1,5,0,0,3,1,0,1,0,0,3,3.8533942,3.299578873,0,0,1,3,3
2227,17,0,3,11.6666582,1,28,2,0,1,1,0,0,0,0,4,0.2423140194,0.2123670952,4,4,4,3,3
2228,18,0,3,10.76768374,1,4,0,0,3,0,1,1,1,0,2,3.022952673,3.526125038,0,0,0,3,2
2229,16,1,4,9.089654659,0,19,2,0,2,1,0,1,0,0,3,1.412163021,1.611737954,2,2,4,3,3
2230,17,1,2,4.185755231,0,0,0,0,2,1,1,1,0,0,2,2.859219228,3.343050864,0,0,1,3,3
2231,17,1,2,0.07439321636,0,28,2,0,3,1,0,0,0,0,1,0.02143461248,0.02646866106,4,4,4,3,3
2232,18,1,2,4.830124537,1,17,2,0,3,0,1,0,0,0,2,1.945772969,1.63640311,2,2,4,1,2
2233,15,1,1,10.19446343,1,14,2,0,0,0,0,0,0,0,4,1.42044454,1.709701378,2,2,4,1,2
2234,15,1,2,7.599199045,1,22,2,0,4,0,0,1,1,0,3,1.755023902,1.485111828,2,2,4,2,3
2235,16,1,2,8.96970456,2,9,1,0,2,1,1,1,0,0,4,2.963346208,2.999409147,0,1,2,2,3
2236,18,0,0,19.61296439,1,2,0,1,0,1,1,0,0,0,4,3.365826135,3.51541583,0,0,0,2,2
2237,15,1,2,7.005447413,1,4,0,0,3,0,0,0,0,0,3,3.487338714,2.918139128,0,1,2,1,3
2238,18,1,3,9.043658787,0,23,2,0,4,0,1,1,0,0,2,1.464181011,1.362233599,3,3,4,3,3
2239,15,1,3,2.670311027,0,28,2,0,3,1,0,0,0,0,3,0.2454002962,0.2050679601,4,4,4,2,3
2240,17,0,0,0.9591546487,2,12,2,0,3,0,1,0,1,0,3,2.207909902,2.233239466,1,1,3,3,2
2241,15,0,0,15.50819029,1,7,1,1,3,1,0,1,0,0,1,2.961560082,3.159302938,0,0,1,3,3
2242,18,1,1,11.4136635,2,21,2,1,4,1,0,0,1,0,3,2.07870833,1.994611703,2,2,4,3,3
2243,17,1,3,15.21409612,0,20,2,0,0,1,0,0,0,1,2,1.134633411,0.9990885439,3,3,4,1,3
2244,17,1,1,2.997255978,1,28,2,0,3,1,1,1,0,0,2,0.4440228411,0.5219557257,4,4,4,3,3
2245,17,0,2,11.43657542,0,1,0,0,3,1,1,0,0,0,4,3.352707709,3.463687549,0,0,1,3,3
2246,18,0,1,5.072849487,0,8,1,0,0,0,0,1,0,0,4,1.936690949,1.987964727,2,2,4,1,2
2247,16,1,2,4.561236338,0,16,2,0,2,1,1,0,0,1,2,1.76135681,1.681904804,2,2,4,3,3
2248,16,0,1,0.2305202811,0,26,2,0,2,1,0,0,0,0,1,0.1298865497,0.112635059,4,4,4,2,2
2249,16,1,2,2.606814471,0,17,2,0,3,0,1,0,0,1,3,1.609292153,1.907983914,2,2,4,2,3
2250,18,0,1,6.18536223,0,12,2,0,0,1,0,0,0,0,1,1.421670555,1.197933331,3,3,4,1,2
2251,17,0,2,2.337575212,2,0,0,1,3,0,0,0,0,0,1,3.655379271,3.215272685,0,0,1,3,2
2252,16,1,1,19.71716881,0,11,1,0,1,0,0,0,0,0,4,2.598746177,2.190269259,1,2,3,3,3
2253,18,1,2,6.17265297,0,19,2,0,2,0,0,0,1,0,1,1.139367025,1.150966131,3,3,4,1,2
2254,16,1,3,2.606478934,0,19,2,0,3,1,0,0,0,1,1,0.6157190213,0.6901513451,4,4,4,1,3
2255,15,1,1,3.981646257,1,20,2,0,2,1,1,0,0,0,2,1.710146208,1.519955292,2,2,4,3,3
2256,16,0,3,11.75406457,0,4,0,1,2,0,0,0,0,0,2,3.094998663,3.16898861,0,0,1,2,2
2257,16,0,2,1.280870477,2,7,1,0,0,0,1,0,0,0,1,2.067284904,1.808164559,2,2,4,2,2
2258,17,0,1,17.2486826,2,26,2,1,3,0,1,0,0,0,4,0.8958781194,1.11587873,3,3,4,3,2
2259,18,1,2,19.22999358,0,14,2,0,4,0,0,0,0,0,4,1.648052045,2.00330798,2,2,3,1,3
2260,17,0,1,4.934948413,1,26,2,1,4,0,0,0,0,0,2,0.9584389836,0.8897149151,3,3,4,3,2
2261,17,1,2,9.001905372,0,2,0,1,3,0,1,1,0,0,1,3.615346384,3.984673603,0,0,0,2,3
2262,17,0,2,0.4426890206,1,5,0,0,1,1,1,0,0,0,4,2.437768801,2.325434065,1,1,3,1,3
2263,17,1,1,12.81420449,1,27,2,0,1,0,1,0,1,0,1,0.5524565494,0.6133163316,4,4,4,1,2
2264,17,1,2,8.278521161,0,12,2,1,1,1,1,1,1,0,1,2.791072758,2.712229743,1,1,2,2,3
2265,16,0,3,5.401169322,0,11,1,0,2,1,0,0,1,0,1,2.073935288,2.096616211,2,2,3,1,2
2266,17,1,3,4.136742212,1,18,2,0,1,1,1,0,0,0,4,0.9759034813,1.18306385,3,3,4,2,3
2267,17,1,2,13.08046155,1,28,2,0,1,0,0,0,1,0,3,0.5444171422,0.5601746057,4,4,4,1,2
2268,18,0,4,8.324340621,0,17,2,0,3,1,0,0,0,0,3,1.386691966,1.167425413,3,3,4,1,3
2269,15,1,2,3.593185781,2,23,2,0,2,0,1,0,0,1,1,0.9210930866,0.9231815615,3,3,4,3,2
2270,16,1,1,13.78218163,1,0,0,0,3,1,1,0,0,0,3,3.845238955,3.841286249,0,0,0,1,3
2271,16,1,3,11.30144566,2,24,2,0,4,0,1,1,0,0,4,1.091544586,1.212880751,3,3,4,3,3
2272,16,0,2,17.1734411,0,26,2,0,3,1,0,0,1,0,2,0.9177826622,0.9621492199,3,3,4,2,3
2273,17,0,2,2.349517978,2,6,1,1,3,1,1,0,0,0,2,2.188070779,2.502009134,1,1,2,1,3
2274,17,1,2,15.71333204,2,11,1,0,3,0,1,0,0,0,2,2.122269435,2.456223794,1,1,3,2,3
2275,17,0,3,13.47033574,0,9,1,1,2,0,1,0,0,0,2,2.456648177,2.646556961,1,1,2,2,2
2276,18,1,3,2.300218737,2,28,2,1,0,0,0,0,0,0,1,0.3565511216,0.3817684952,4,4,4,1,2
2277,15,1,2,13.8964146,1,11,1,1,0,0,1,1,0,0,4,2.10287985,2.396139095,1,1,3,3,3
2278,17,1,1,8.830945778,2,10,1,1,1,1,0,1,1,0,3,2.393556811,2.595648863,1,1,2,1,3
2279,15,1,2,18.89969571,0,3,0,1,3,1,1,1,0,0,2,4.565855087,4,0,0,0,3,3
2280,18,1,2,2.832227012,1,18,2,1,4,1,1,0,0,0,1,1.167058215,1.419522635,2,2,4,1,3
2281,16,0,1,12.85666782,1,5,0,0,4,0,1,1,0,0,3,3.944052489,3.432684708,0,0,1,1,2
2282,17,1,2,7.639600909,2,24,2,0,0,1,0,0,0,1,1,0.1505737087,0.1293067519,4,4,4,2,3
2283,15,0,2,19.13629341,0,8,1,1,4,1,0,0,0,0,1,2.849686224,2.928948238,0,1,2,2,3
2284,15,0,1,6.599497906,2,19,2,0,2,0,0,0,0,0,3,0.7667078885,0.9471334632,3,3,4,1,2
2285,17,1,1,19.24371819,2,9,1,1,3,0,0,1,0,0,3,3.210122209,2.999544104,0,1,2,2,3
2286,16,1,1,18.02971702,0,4,0,1,1,1,1,0,0,0,2,2.547997893,3.055386295,0,0,1,3,3
2287,16,0,3,5.407664706,2,26,2,0,0,0,0,0,0,0,4,0,0,4,4,4,1,2
2288,16,0,1,16.07083554,2,12,2,1,2,0,0,1,0,1,1,2.507471322,2.745858798,1,1,2,1,2
2289,18,0,1,19.91208404,0,8,1,0,3,1,1,0,1,1,1,2.724962697,3.214628426,0,0,1,2,3
2290,15,1,2,5.053260043,1,1,0,0,1,1,0,0,1,0,3,4.038087354,3.415413324,0,0,1,3,3
2291,15,0,1,8.735543386,1,17,2,0,1,1,1,0,0,1,2,1.410955343,1.469389272,2,2,4,1,2
2292,15,1,0,10.40361473,0,20,2,0,4,1,0,0,0,0,3,1.495042373,1.552112938,2,2,4,2,3
2293,18,1,1,5.898622716,0,0,0,0,4,0,0,0,0,0,4,3.786078195,3.548459826,0,0,0,3,3
2294,15,1,2,0.3052967929,0,23,2,0,0,0,1,0,0,0,3,0.1644448689,0.1926251117,4,4,4,3,2
2295,18,0,2,4.402584884,0,20,2,0,3,0,0,0,0,0,2,1.217024034,1.34899742,3,3,4,1,2
2296,16,1,1,5.638737687,1,11,1,1,2,0,0,1,0,0,2,1.912372416,2.143105069,1,2,3,2,2
2297,17,1,2,8.871994026,0,9,1,0,2,1,0,1,0,1,2,2.76265087,2.471386533,1,1,3,2,3
2298,15,1,4,3.422049568,2,1,0,0,2,1,0,1,0,0,4,2.827729788,3.205425334,0,0,1,1,3
2299,15,1,1,17.46508713,2,27,2,0,2,1,1,0,0,0,3,0.3743067948,0.4541144381,4,4,4,3,3
2300,16,1,1,14.09822265,0,8,1,1,2,0,1,0,0,0,3,2.374455706,2.809833207,1,1,2,2,3
2301,17,0,1,1.704009551,1,1,0,1,2,0,0,0,0,0,3,2.442834794,2.997505608,0,1,2,3,2
2302,18,1,2,13.00184902,1,22,2,0,2,0,1,1,0,1,1,1.40099566,1.176189034,3,3,4,1,2
2303,17,1,2,13.07312953,2,23,2,0,3,1,1,1,1,0,4,1.608890609,1.668924546,2,2,4,3,3
2304,16,0,1,19.12442347,0,29,2,1,3,1,1,1,0,0,4,1.713892955,1.623004075,2,2,4,1,3
2305,16,1,2,0.06041742712,0,21,2,0,2,1,0,0,0,1,2,0.4273370985,0.5177931284,4,4,4,1,3
2306,17,0,0,4.958648996,2,13,2,0,1,1,1,0,0,0,3,1.842336851,1.946100698,2,2,4,1,2
2307,18,1,2,18.55582959,2,10,1,0,3,0,0,1,0,0,4,2.996750266,2.815003048,1,1,2,3,3
2308,18,0,2,18.64267831,2,22,2,0,3,1,1,0,0,0,3,1.051451444,1.248182567,3,3,4,1,2
2309,15,0,1,14.41172839,2,10,1,1,3,0,1,0,0,0,1,2.933366831,2.759014343,1,1,2,3,2
2310,18,1,2,15.31526642,0,16,2,0,2,0,0,1,0,0,3,2.197690853,1.921294208,2,2,4,3,3
2311,17,1,1,1.829659159,1,3,0,0,1,1,0,0,0,0,3,2.668358247,2.732290676,1,1,2,2,3
2312,16,1,2,10.2775167,0,12,2,0,3,0,0,0,0,0,3,1.814661875,2.228608619,1,1,3,3,3
2313,15,0,0,4.631659826,0,6,1,1,2,0,0,0,1,0,4,2.151403364,2.611688473,1,1,2,1,2
2314,15,0,3,3.624360872,2,15,2,1,4,1,0,0,1,0,2,2.185505704,2.197776727,1,2,3,3,3
2315,16,0,1,16.20606598,0,0,0,1,3,1,1,0,0,0,2,3.396687413,3.335506793,0,0,1,3,3
2316,18,1,3,2.700762734,1,12,2,0,1,0,0,0,0,0,1,1.59544083,1.721597963,2,2,4,1,2
2317,16,0,1,9.37303274,2,0,0,0,2,0,0,1,1,1,4,2.961498796,3.287973198,0,0,1,3,2
2318,18,0,2,18.77156479,0,10,1,1,3,1,0,0,0,0,4,2.143158643,2.561964557,1,1,2,2,3
2319,16,1,1,3.716641111,2,5,0,0,2,0,0,0,0,0,1,2.237506621,2.358571866,1,1,3,1,2
2320,17,0,3,19.55986847,2,19,2,1,2,0,0,0,0,0,3,1.320166514,1.497673654,2,2,4,1,2
2321,18,0,1,19.88575972,1,2,0,0,3,0,1,0,0,0,1,3.762980832,3.517237129,0,0,0,1,2
2322,17,1,1,11.11234309,0,11,1,0,3,0,0,0,0,0,2,2.407457943,2.40408982,1,1,3,3,3
2323,15,0,2,3.402854804,0,4,0,0,1,0,1,1,1,1,2,2.081962966,2.517228982,1,1,2,1,2
2324,16,1,0,6.322097759,1,8,1,1,2,1,0,0,0,0,4,2.510226244,2.435244282,1,1,3,3,3
2325,15,1,1,8.489856654,0,25,2,1,4,0,1,0,0,0,3,1.179462482,1.283227506,3,3,4,1,3
2326,15,1,3,6.186484487,0,25,2,0,4,0,0,1,0,0,4,1.262828777,1.099434304,3,3,4,1,3
2327,15,1,4,5.612711598,2,11,1,0,3,1,1,0,0,0,3,2.440423928,2.191196795,1,2,3,1,3
2328,15,1,1,19.44459418,0,29,2,1,4,0,1,0,1,0,1,1.49756678,1.584478764,2,2,4,2,2
2329,16,0,3,3.067296548,2,29,2,0,2,1,1,0,0,0,4,0.4122770016,0.4757308334,4,4,4,2,3
2330,15,0,2,14.66655817,0,27,2,1,2,0,1,0,0,0,1,0.9918795302,1.207268546,3,3,4,2,2
2331,16,1,1,0.008205788783,1,26,2,0,2,0,1,0,0,0,3,0.2928823216,0.264924163,4,4,4,3,3
2332,16,1,2,11.92365339,2,9,1,0,1,0,1,0,0,0,4,3.184781251,2.70665962,1,1,2,3,3
2333,17,0,2,18.31886008,0,18,2,0,2,0,1,0,0,0,2,1.427418893,1.530427889,2,2,4,3,2
2334,18,1,4,5.758681882,0,4,0,0,2,0,1,1,0,1,4,3.053573918,3.127452528,0,0,1,1,3
2335,18,1,1,3.710519505,1,25,2,0,3,1,1,0,0,0,4,1.01294276,1.003614146,3,3,4,3,3
2336,16,1,2,13.0335959,2,4,0,0,3,0,0,0,0,1,4,3.649757906,3.369218605,0,0,1,2,3
2337,17,0,0,14.25202815,2,8,1,0,3,1,0,0,0,0,3,2.841661997,2.791386108,1,1,2,2,3
2338,16,0,1,13.76061038,0,26,2,0,2,0,1,0,0,0,4,0.5399039858,0.6735259457,4,4,4,2,2
2339,16,1,0,6.3863376,0,27,2,0,1,0,0,0,0,0,1,0.2770289694,0.3375541414,4,4,4,1,2
2340,16,1,4,5.044048043,2,25,2,1,2,0,1,0,0,0,2,0.9533627422,0.8868894158,3,3,4,1,3
2341,17,0,3,19.118376,2,26,2,0,3,0,0,1,1,0,2,1.338293241,1.506662773,2,2,4,1,2
2342,18,0,2,18.46599017,1,19,2,0,1,1,0,1,1,0,1,1.831738563,1.705199389,2,2,4,3,2
2343,17,1,2,9.146332198,2,16,2,0,2,1,1,0,0,1,2,2.184949619,1.972791414,2,2,4,3,3
2344,15,1,1,16.92387732,1,9,1,0,2,1,0,1,0,0,3,2.365066732,2.626082829,1,1,2,2,3
2345,17,0,1,9.046469553,1,20,2,1,3,1,0,0,0,0,3,1.969259353,1.671968653,2,2,4,1,2
2346,17,0,1,8.487780361,0,0,0,0,3,0,0,0,0,0,1,3.047556997,3.093760925,0,0,1,1,2
2347,17,0,1,3.135258952,1,21,2,1,3,0,0,1,0,1,2,1.953597666,1.64337376,2,2,4,2,2
2348,17,1,2,8.52812113,1,27,2,0,2,1,1,1,0,0,2,0.3445646174,0.3392066993,4,4,4,3,3
2349,18,0,2,10.74833877,0,15,2,0,2,1,0,0,1,1,3,1.730722397,1.926359068,2,2,4,1,2
2350,15,1,0,0.4500865486,1,25,2,0,1,1,1,0,0,0,3,0.459237489,0.4499062079,4,4,4,1,3
2351,18,0,0,8.882260104,2,25,2,1,1,0,0,0,0,0,4,0.7489237061,0.7095708393,4,4,4,1,2
2352,18,0,1,15.62712437,2,14,2,1,1,0,1,0,0,1,2,1.493335913,1.748279682,2,2,4,3,2
2353,17,0,2,13.60092113,1,22,2,0,1,1,0,1,0,0,1,0.948016828,0.9721682581,3,3,4,3,2
2354,16,0,3,12.70313978,2,16,2,1,1,1,0,0,0,1,3,1.744839478,1.934935784,2,2,4,1,2
2355,16,1,2,18.19110857,0,25,2,0,1,1,0,0,1,0,3,0.7578529725,0.6903478839,4,4,4,2,3
2356,18,1,3,0.3606401965,1,19,2,1,1,1,0,0,0,0,3,0.8555212787,0.7303661593,4,4,4,2,3
2357,18,0,2,11.14095172,2,24,2,0,3,0,0,0,0,1,4,0.566639051,0.6822651648,4,4,4,2,2
2358,17,1,1,15.74697697,1,12,2,0,4,1,1,1,0,0,1,3.492064184,3.023482483,0,0,1,1,3
2359,18,0,1,10.82670765,0,0,0,0,3,1,0,1,1,0,4,4.035333772,3.729652301,0,0,0,3,3
2360,17,0,3,6.477911052,0,24,2,1,0,1,0,0,0,0,4,0.9582800265,0.8419632254,3,3,4,3,3
2361,16,0,2,2.725011302,2,7,1,1,2,0,0,0,0,0,2,3.100758588,2.584174279,1,1,2,1,2
2362,16,0,1,17.75126144,1,4,0,1,3,0,1,0,0,0,2,2.82267551,3.372126043,0,0,1,1,2
2363,15,1,2,9.415247848,2,5,0,1,1,0,0,0,0,0,1,2.643660853,3.060805402,0,0,1,3,3
2364,16,0,2,17.56230394,1,22,2,0,3,0,0,0,0,0,1,1.087135533,1.168052,3,3,4,3,2
2365,18,0,2,11.71704245,2,19,2,1,2,0,0,0,0,0,3,1.597316951,1.349256122,3,3,4,2,2
2366,16,1,3,13.48384233,2,29,2,1,4,0,1,0,0,0,1,1.149045871,1.117964826,3,3,4,2,3
2367,17,0,2,16.08522309,1,13,2,0,3,0,1,0,1,0,4,2.140223238,2.578667734,1,1,2,2,2
2368,16,0,2,13.18311089,1,21,2,0,3,1,0,1,0,0,2,1.948457654,1.625551955,2,2,4,1,3
2369,15,0,0,7.961096814,1,22,2,0,3,1,0,0,0,1,3,0.9624254427,0.9340163958,3,3,4,2,2
2370,16,1,0,10.27266768,2,10,1,1,1,1,0,1,0,1,3,3.180641557,2.70263834,1,1,2,3,3
2371,17,0,1,16.06091049,1,5,0,1,1,1,1,0,0,0,2,2.454182273,2.964009263,0,1,2,2,2
2372,17,1,0,7.473005927,1,10,1,1,2,0,0,1,0,0,2,2.691828143,2.267458132,1,1,3,2,3
2373,18,0,2,7.762429135,0,12,2,1,1,1,1,0,0,0,1,1.909227396,1.753623068,2,2,4,1,2
2374,16,0,2,1.913802321,2,11,1,1,1,0,0,1,0,0,4,1.647126599,2.023234082,2,2,3,1,2
2375,17,1,1,18.2916887,0,21,2,1,2,1,0,0,0,0,4,1.965417951,1.678012532,2,2,4,2,3
2376,15,0,3,1.820726299,1,1,0,1,3,0,0,1,1,0,2,3.837637169,3.659836405,0,0,0,2,2
2377,18,0,1,12.96418355,1,20,2,0,0,1,1,1,0,0,1,1.344657185,1.362744369,3,3,4,3,2
2378,15,1,1,8.263889576,1,2,0,0,1,1,1,0,0,0,3,2.597971342,2.813805768,1,1,2,3,3
2379,16,1,1,8.112387805,2,22,2,0,2,0,1,0,0,0,3,1.308091719,1.302711984,3,3,4,2,2
2380,16,1,1,13.59103673,0,3,0,1,2,0,0,1,0,1,4,3.377672417,3.383911479,0,0,1,1,3
2381,16,1,1,1.341874653,1,16,2,0,1,1,0,1,0,0,1,1.323004419,1.378751308,3,3,4,2,3
2382,18,1,2,11.87411566,2,27,2,0,4,1,0,1,0,0,2,0.7541426704,0.7314868671,4,4,4,2,3
2383,17,0,2,15.44063572,2,27,2,0,2,1,0,1,0,0,3,0.4253567729,0.4005694786,4,4,4,2,3
2384,18,1,4,16.56425516,0,21,2,0,2,1,0,1,1,0,4,1.474922714,1.729073167,2,2,4,1,3
2385,15,0,0,3.410607788,2,5,0,0,0,1,0,0,0,0,4,2.594203717,2.615653765,1,1,2,3,2
2386,18,0,1,17.948381,1,6,1,0,2,0,0,0,1,1,1,2.917028943,2.986942737,0,1,2,2,2
2387,15,0,0,13.12292184,2,14,2,0,3,1,0,0,0,0,1,1.8744827,2.126988971,1,2,3,2,2
2388,18,1,2,17.63709602,1,10,1,0,1,0,1,0,1,0,4,2.541869807,2.70811104,1,1,2,1,3
2389,17,1,0,9.705614342,1,23,2,0,2,1,0,0,0,0,2,0.844293673,0.8157773689,3,3,4,1,3
2390,15,0,3,10.8406669,2,2,0,0,0,0,1,0,0,0,2,2.037444725,2.524423895,1,1,2,1,2
2391,16,1,2,18.38076554,2,29,2,0,4,0,0,0,0,0,2,1.086032898,0.9082386041,3,3,4,2,3
2392,16,1,2,17.99819087,1,5,0,0,0,0,1,0,0,0,4,2.918723083,3.055690207,0,0,1,3,3
2393,18,1,2,8.963217467,0,25,2,0,3,0,0,0,0,1,1,0.8578366529,0.8379468985,3,3,4,1,2
2394,16,1,1,5.488252633,1,1,0,0,2,1,0,0,0,0,4,3.055883797,2.833576111,1,1,2,2,3
2395,15,0,1,7.863408691,1,28,2,1,2,0,1,0,0,0,4,0.7794318188,0.7852135677,4,4,4,3,2
2396,16,0,1,7.755286571,0,13,2,0,3,0,0,0,0,1,4,2.20118581,1.885614785,2,2,4,3,2
2397,17,1,2,5.7373375,0,8,1,0,1,1,1,1,0,0,2,3.073196146,2.701230508,1,1,2,2,3
2398,17,0,1,5.371592087,2,17,2,0,2,1,1,0,0,0,3,1.596213797,1.521915901,2,2,4,2,2
2399,18,1,1,17.22125873,0,18,2,0,2,0,0,1,0,0,3,2.095471873,1.879725987,2,2,4,2,2
2400,15,1,4,1.397238414,2,11,1,0,0,1,1,0,1,0,3,2.0650855,2.037348017,2,2,3,1,3
2401,17,0,0,13.55222364,0,12,2,0,3,1,1,0,0,0,1,2.877981736,2.520673675,1,1,2,1,2
2402,17,0,3,3.456401029,1,25,2,0,0,0,0,0,0,0,4,0.1378146232,0.136165908,4,4,4,1,2
2403,15,0,2,6.890117868,0,11,1,0,3,0,1,0,0,0,2,2.2833243,1.974655245,2,2,4,2,2
2404,16,1,1,1.230860683,0,11,1,0,2,0,1,0,1,0,1,2.474667695,2.194980372,1,2,3,1,2
2405,16,0,1,5.399472737,2,17,2,1,1,1,0,0,1,0,4,1.86824499,1.717995924,2,2,4,3,3
2406,18,1,1,15.36842142,2,8,1,0,3,1,0,1,0,0,2,2.380099959,2.510328721,1,1,2,1,3
2407,16,0,2,17.70030649,0,16,2,1,2,1,0,1,1,0,1,2.270835371,2.434950557,1,1,3,2,2
2408,15,0,2,4.430543038,1,20,2,0,2,1,1,1,0,0,3,1.383064834,1.355053462,3,3,4,2,3
2409,17,1,2,9.270956785,1,15,2,0,2,1,1,1,0,1,1,1.496886224,1.545255105,2,2,4,3,3
2410,16,1,3,9.406480959,2,16,2,0,1,1,1,0,0,1,3,1.869148688,1.619030513,2,2,4,3,3
2411,18,1,2,17.47150612,2,20,2,1,3,1,0,0,0,0,2,2.418293786,2.020741652,2,2,3,2,3
2412,16,1,1,15.25598106,1,23,2,0,2,0,0,0,0,1,3,1.082271753,0.9835769974,3,3,4,2,2
2413,15,1,1,10.26154437,2,7,1,0,1,1,1,0,0,1,2,1.853821657,2.062468267,2,2,3,2,3
2414,18,1,3,13.41494401,2,10,1,0,3,1,0,1,0,0,3,3.114323665,2.644194209,1,1,2,1,3
2415,16,1,1,16.94710108,0,23,2,0,0,1,1,1,0,0,2,1.254065282,1.347863829,3,3,4,3,3
2416,18,1,0,0.1907790805,1,1,0,1,1,1,1,1,0,0,1,3.277275808,3.055253982,0,0,1,2,3
2417,15,0,2,8.057800621,2,7,1,0,2,1,0,1,0,0,4,2.04360492,2.513692715,1,1,2,3,3
2418,17,1,2,18.14486335,2,11,1,0,3,1,0,0,0,0,4,2.751759844,2.340371914,1,1,3,3,3
2419,15,1,3,14.80626062,1,20,2,0,4,0,0,0,0,0,2,1.351329227,1.582093266,2,2,4,3,3
2420,15,0,2,10.85682749,1,0,0,0,3,0,1,0,1,0,2,4.046142425,3.565524163,0,0,0,1,2
2421,15,1,0,10.59289054,1,22,2,0,2,1,1,1,0,0,3,1.918308594,1.60147255,2,2,4,1,3
2422,15,0,3,6.955401952,1,12,2,0,3,1,1,1,0,0,3,2.160421233,2.637266429,1,1,2,2,3
2423,17,0,1,10.41041067,1,21,2,0,2,1,0,0,0,1,1,1.070154086,0.9052099483,3,3,4,3,2
2424,17,1,1,13.10766399,1,20,2,1,1,1,0,0,0,0,1,1.359285952,1.576756471,2,2,4,2,3
2425,18,0,2,8.367260769,2,16,2,0,4,0,1,0,1,0,4,1.986218611,1.785051808,2,2,4,1,2
2426,16,1,0,14.28306293,2,13,2,1,1,1,0,0,0,0,2,1.845631327,1.880065093,2,2,4,1,3
2427,17,0,2,17.22464455,0,13,2,0,2,0,1,1,0,0,2,2.274557594,2.555223105,1,1,2,1,2
2428,17,0,1,3.093696964,1,15,2,0,3,1,0,0,0,0,1,1.526894715,1.574306088,2,2,4,2,2
2429,16,0,2,9.030940456,1,16,2,0,3,0,0,0,1,0,2,2.157296901,1.813846622,2,2,4,3,2
2430,17,1,1,8.160401826,2,5,0,1,0,1,0,0,0,0,3,3.018149568,2.584468263,1,1,2,3,3
2431,15,1,2,13.74929608,0,25,2,0,0,0,0,1,0,1,1,0.5656251557,0.5297986095,4,4,4,1,2
2432,15,0,3,4.997349305,1,27,2,0,2,1,1,0,0,0,2,0.8304271299,0.7146512864,4,4,4,1,3
2433,16,0,1,12.8050183,2,6,1,0,2,0,0,0,0,1,4,2.695484309,2.737474166,1,1,2,1,2
2434,18,1,1,17.54978483,1,25,2,1,2,1,1,0,0,0,2,1.1354462,1.270529562,3,3,4,3,3
2435,18,1,1,8.362631996,2,25,2,0,2,0,0,0,0,0,4,0.8238835888,0.750888043,4,4,4,1,2
2436,16,0,1,18.220314,2,0,0,0,4,0,0,0,0,0,1,4.028063198,3.752639353,0,0,0,1,2
2437,16,0,2,19.86327478,0,24,2,0,1,0,0,1,1,0,4,0.9397387001,1.162257801,3,3,4,1,2
2438,15,1,2,2.121840999,0,14,2,1,2,1,0,1,0,0,2,1.613309528,1.871465901,2,2,4,1,3
2439,18,1,1,4.66106376,2,19,2,1,2,1,0,0,0,0,4,1.106981992,1.074937389,3,3,4,2,3
2440,17,1,1,19.00759503,2,20,2,0,1,0,1,0,0,0,1,1.146435465,1.312772414,3,3,4,1,2
2441,15,1,1,19.16655373,0,17,2,0,1,0,0,1,0,0,3,1.977780796,1.702881675,2,2,4,2,2
2442,16,1,2,1.954145508,0,29,2,1,4,1,0,0,0,0,4,0.5201681884,0.5403751566,4,4,4,1,3
2443,18,0,1,0.2999700075,0,27,2,1,3,0,0,0,0,0,1,0.3485011032,0.3418223884,4,4,4,3,2
2444,17,1,4,3.222000465,2,25,2,0,1,0,0,0,0,1,1,0.2738563041,0.2697208621,4,4,4,2,2
2445,17,0,2,19.92025567,0,12,2,1,3,1,0,0,0,0,1,2.476766358,2.504167767,1,1,2,3,3
2446,15,1,1,3.599992332,1,23,2,0,1,0,1,0,0,0,4,0.4669986489,0.5303581887,4,4,4,2,3
2447,18,0,2,10.05095213,2,29,2,0,3,0,0,1,1,0,4,0.8501085015,0.8201055301,3,3,4,1,2
2448,18,1,3,16.96835453,0,1,0,1,0,1,0,1,0,0,4,3.083234634,3.408489771,0,0,1,3,3
2449,16,1,2,0.4080322138,1,18,2,0,3,1,1,0,0,0,1,1.483756732,1.350329806,3,3,4,3,3
2450,18,0,1,12.08977965,0,14,2,1,0,0,0,1,0,1,2,2.051866244,2.029736582,2,2,3,3,2
2451,18,0,1,5.540508977,2,11,1,0,2,1,0,0,1,0,1,1.585907097,1.774531103,2,2,4,2,2
